loan_id;date;amount;duration;payments;frequency;account_month;account_day;gender;birth_year;birth_month;birth_day;inhabitants;less499;less1999;more10000;last_balance;balance_m1_min;num_trans_m1;num_trans_m3;balance_m6_min;balance_y1_min;balance_all_min;credit_m1_min;credit_m3_min;withdrawal_m1_min;status
5440.177457913571;950441.957515304;179997.19987320964;28.886274595531013;6856.320244864004;0.0;10.574836576303454;13.610784324441376;0.0;1952.9042484696;9.185620900744832;11.053921622206882;153367.8470024304;51.63002489723192;33.97167894905975;1.7128490827598737;45887.53847508565;5736.57768485204;6.017973874068961;18.85032684739309;3952.2377243681576;-330.112811980601;-330.112811980601;67.69513057500419;62.44238538480835;12.01434635986484;-1
5418.249652049296;950863.4974736753;69840.11538716994;13.629089804490881;5536.547989616081;0.0;10.04525249456919;29.637980043446472;1.0;1975.1402026031853;5.818990021723236;8.637980043446472;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;24282.82381208935;24141.807605537222;2.1357574837075735;6.40727245112272;795.4747505430809;795.4747505430809;795.4747505430809;142.97563956697644;142.21539765821404;4406.82793917494;-1
6183.5972222460705;950433.7909885036;137887.56901747937;48.64647378093767;3385.415511203526;1.3692485433854258;8.369248543385426;17.20763009815101;0.0;1964.5768786415365;3.630751456614574;10.107745630156277;105898.00203484646;63.6417375990775;26.521443336307605;1.8063548763847475;24758.27190259978;21794.290161642417;7.79236990184899;17.215491260312554;4940.107107968784;409.8798397509336;326.1502913229148;120.91997689359894;58.83884368278666;2575.0821274398068;-1
6066.861196202665;955254.4735762053;83939.44174040548;29.578554004983573;3936.2850814999815;0.0;10.4882931668051;26.093654665559207;1.0;1966.722429830703;4.046827332779603;5.093654665559206;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;27579.489454196744;27503.910354933858;3.464879500415298;10.394638501245893;751.1706833194901;751.1706833194901;751.1706833194901;96.72219338554763;88.51886818322197;9368.883468217111;-1
6257.08638302739;960316.3057339303;46423.69894641455;18.175028277787593;2546.670941731519;1.0291713796312654;6.058342759262531;17.291713796312653;1.0;1946.204199657419;8.116685518525061;24.029171379631265;89904.65485525968;65.92298766415347;21.79229796856531;1.3608517744988315;42819.97442357843;34874.20532856627;5.427071550921837;15.766628962949877;5790.914246045546;4245.69487243565;691.2485861106204;163.1424617843906;55.63699237311658;7108.369568384423;-1
6638.44244344229;940882.9750529436;50088.99384958044;12.399684953004387;4073.595362197184;1.0;9.033307079417032;3.1998424765021936;1.0;1945.4329920324215;9.866771682331871;3.3330707941703217;85930.6;40.9;16.1;1.3;16362.73346526222;16362.73346526222;7.833464602914839;27.30055133224232;893.3385841165936;893.3385841165936;893.3385841165936;178.49913362076208;178.49913362076208;562.968403896748;-1
6952.209597027585;943097.671371962;438072.53426746104;54.92765070006908;7936.774271739028;0.42269577499424327;6.943260562514392;24.350346475063326;0.7886521125028784;1967.7574323876122;6.26808732498273;17.407085912548933;1204953.0;0.0;0.0;1.0;25320.274308032538;12384.013706647824;10.577304225005756;29.365956337508635;5633.371966891013;1648.280739400286;752.0564787520149;135.11214511181208;104.99507114347223;17.854757467455673;-1
6425.335235801792;950166.5420010767;162437.4379628345;48.0;3384.1132908923855;0.0;6.234944414533499;13.530111170933003;0.0;1974.3534074472886;4.765055585466501;18.88351861822167;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;21442.717122216123;915.742345677351;7.941759309110835;24.64857420368817;762.7120264174052;-1417.1706893033092;-1417.1706893033092;35.47650555854665;20.297027523534737;7.127931354858479;-1
6502.539829059887;960220.1206378628;30472.808755815327;12.0;2539.4007296512773;0.010334423220716649;4.051672116103584;6.958662307117134;1.0;1939.0620065393243;4.0620065393243;22.793311535585666;87557.38753347036;69.0807272987901;16.619574427809123;1.1268085240636254;24834.63734457279;24834.63734457279;8.0;24.041337692882866;11396.195174205723;8245.79274364423;998.9665576779283;81.50140561008745;76.55307772619102;15.482559743049194;-1
5167.708605655053;940729.7960187695;207604.31265706135;47.31811543888196;4437.373504752883;0.0;5.0;11.17047114027951;0.02841185671325175;1951.5398252775517;7.829528859720489;6.369354137272273;146784.92857142858;59.785714285714285;35.42857142857143;1.5;79799.02211507867;41976.06728506884;6.829528859720489;14.659057719440979;-1022.2607228458836;-1022.2607228458836;-1022.2607228458836;200.3744423015434;91.05287330829916;14.185186891986524;-1
5520.781748619166;940969.065910075;167245.41691131212;32.41591816912219;5370.586575609263;0.7013265140935161;8.610612112748129;18.49336742953242;1.0;1975.8960204577195;9.597346971812968;14.688061373158355;95478.32519132117;36.718571197309224;16.1;1.5389387887251873;16665.492546223642;6612.1762609898515;4.896020457719452;18.597346971812968;-2207.635847598798;-2207.635847598798;-2207.635847598798;88.00346809929425;47.60706088750773;70.2521208037142;-1
5140.03200753694;960421.4965421399;216569.90158497883;47.69794123338226;4556.187487906271;0.0503431277696238;5.874142180575941;13.37757345827218;0.0251715638848119;1956.6979412333822;2.151029383308871;16.74828436115188;178304.48051001123;20.735606348087043;28.452851061045862;2.5191388195749695;8758.347541540374;-3227.1794244514203;7.924485308345564;24.773455925036693;-3227.1794244514203;-3330.8459931546295;-3330.8459931546295;32.630431084196566;32.630431084196566;7.383980282127636;-1
6180.552405474145;950439.3740702517;137887.70116142608;48.448257860884695;3404.400191546377;1.3582365478269276;8.358236547826927;17.246172082605753;0.0;1964.6044086304328;3.6417634521730724;10.074709643480784;105787.0562630188;63.63389572345251;26.522611275230478;1.8045612558960527;24841.923976260136;21871.395603943245;7.753827917394247;17.149419286961567;4905.202385647012;411.40885533423113;328.3526904346145;120.93429248782499;58.60208577827895;2619.515529518347;-1
6230.691601802331;950866.5786972671;274348.46996957064;36.88232474238689;7456.899011589708;1.8529458762688518;3.367635309327871;7.808797680521315;0.0;1936.9264729381343;10.779418814403277;4.367635309327871;1204953.0;0.0;0.0;1.0;50663.10624338293;50412.959826210055;8.926472938134426;26.558837628806554;18040.161864811675;258.8216494924593;258.8216494924593;312.17389458608983;178.54861095326459;28.867683247270158;-1
5594.618602391029;959967.414391973;221324.45010180108;59.269385227840374;3741.53992923142;0.0;10.634692613920187;27.90407784176056;0.0;1939.7306147721597;3.3044228217331773;19.147616099147104;89635.68928367845;42.04984848666074;17.276811650871398;1.312176912869327;60911.916244021064;58541.74103857089;7.0;19.695577178266824;13745.221643606088;13745.221643606088;686.1641300410956;334.51257585250505;293.10838213317055;14.6;-1
6057.748143410318;960210.2228126334;62853.84071720198;24.0;2618.910029883416;1.8885936832959467;8.222812633408106;24.994686299327043;1.0;1953.5570315835203;11.331562099775681;23.663124199551362;91415.20755182869;60.241722506408436;25.489473253493838;1.5517682102671848;57096.21238118771;43375.34845804667;3.0;7.888593683295947;433.42189501121595;433.42189501121595;433.42189501121595;237.67982607718557;56.228995948153226;13822.28126334081;-1
6469.7980256498;947745.4106858955;62774.25147119353;33.96877310225483;1921.5179840552378;0.0;3.5078067244362927;24.122428561527673;0.0;1972.9531596533823;8.677075632581724;7.830731091854569;97596.88075372226;67.75183207724828;19.807860004948907;1.1884758405545366;117021.32292216257;41889.58760928942;9.153655459272846;27.78389074523681;30713.98901734561;400.0;400.0;235.9476579826691;223.4556125615363;553.7891800064558;-1
5915.310659114905;954322.8048103569;53897.63595912506;12.0;4491.469663260421;0.0;8.13843139750527;24.41529419251581;0.627686279501054;1965.2029021055305;7.489254881995784;13.467764645987351;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;31334.47962644133;25688.599527601098;2.744627440997892;7.116941161496838;800.0;800.0;800.0;118.65952980108221;116.46287885013842;7623.13720498946;-1
5848.144781080388;960331.6365603559;283502.44590090425;46.52143427135624;6459.05824600509;0.0;3.2464276214406267;25.561606905360158;1.0;1970.7937450125632;5.9312483375210965;21.383930946398433;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;11596.814990690118;791.099184995121;3.7535723785593733;12.137503324957807;778.9123151488056;778.9123151488056;-676.9412656163286;4502.06149786869;17.63035856783906;12.539552455192737;-1
6579.096174210168;960427.4577412376;106859.33627694003;45.970845175247696;2390.005876417301;0.0;10.492711293811924;22.845481176980126;0.8309037646039747;1957.169096235396;3.014577412376152;2.860058589356278;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;37081.53409432592;29912.191906005246;4.830903764603975;13.816326352227822;4386.044287280256;4372.144576730701;632.3615058415899;64.0988369537111;50.139653708364335;16503.49875378701;-1
6631.682199553768;960815.802500743;38327.98436395154;14.877506274773667;2529.7743319023734;0.47958437912894447;6.678545326951306;17.877506274773665;0.0;1944.1224937252264;9.280623431306584;21.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;41656.59338818993;30268.372725274803;3.5204156208710558;8.520415620871056;823.9792189564472;823.9792189564472;823.9792189564472;102.50357153241981;53.29710209707611;14163.771408520919;-1
6185.833004351425;956512.5015103621;288031.6599808069;55.43873500992631;5384.749690492054;0.0;2.3303689554381593;25.57015812375921;0.809947292080263;1957.0994729208026;2.570158123759211;25.289525628722366;118815.73927154692;63.27269516005983;28.160083391851146;1.831342074032835;13134.82864768837;523.7947873368548;6.0;20.0;-985.3567504414011;-2193.2367356252903;-2193.2367356252903;34.01861049250199;30.730698645490538;10.793247727222765;-1
5445.373819224974;938176.8337216427;187421.50912004456;24.0;7809.229546668524;1.4237993171658314;6.847598634331662;24.678494878743734;1.0;1958.6784948787438;10.847598634331662;25.5260935130754;87100.80286128713;61.17134277814853;16.473747320756033;1.1754175597479897;32594.095991888636;18488.390511876325;4.864301024251253;15.44050170708542;1932.7309326753361;1932.7309326753361;857.6200682834169;103.48559180598998;61.426307852592934;25.563254742176902;-1
5834.474655532031;952413.9735526595;136640.55755421356;25.70046089607867;5439.49192348182;0.28341014934644493;7.141705074673222;19.02419343186233;0.0;1963.8905528344765;5.425115224019668;7.275345672059002;91461.12780705375;63.61727154259953;25.24371154182306;1.5183851741081063;31553.376702103822;28297.24815111037;3.9919355227125575;10.842165970751893;910.7308877434423;509.8614020003632;509.8614020003632;118.80311044648639;38.62500036122679;6956.440047387095;-1
5900.872526058126;950373.1262068228;171572.2477151163;34.58265874569553;5755.019309165531;0.0;8.913391199172136;14.322832343211942;0.0;1959.7873793177155;8.236223542384078;14.614161716059709;161042.166461775;42.12218024832366;32.27324406445983;1.9609870286950706;40106.18326134784;3904.8578914987215;7.204720572019903;22.17321760165573;2574.780832056499;-431.3185703818573;-431.3185703818573;58.129952189519585;46.75359403789689;9.000009747069447;-1
5308.715236678303;947054.0365321691;201309.43214321774;34.640865301601146;6746.0961638078625;1.4088408165777142;8.886738775133429;29.0;0.7044204082888571;1955.9060897989325;9.339783674599714;27.748624491177427;87088.50865663502;60.958371126025206;16.469820714351652;1.17672642854945;33287.5057753125;31096.40609533001;4.886738775133429;15.773477550266858;5974.056829055473;5974.056829055473;800.0;180.3341313988564;129.78854241711696;25.4480742876484;-1
5779.109445941825;940815.2337581699;170521.85788376036;28.738655573781852;6205.32518475152;0.39488796448182095;6.159103715854568;20.025560177590897;1.0;1976.8153361065545;10.210224071036357;17.446008319663612;105274.27695061319;32.42843150274549;16.1;1.7840896284145433;12412.002902193468;3124.782990988915;5.815336106554537;19.210224071036357;-1841.288561538017;-1841.288561538017;-1841.288561538017;64.10126122958204;41.355714475429146;39.73084126238937;-1
6165.070037272526;955755.9431708913;132907.4399171806;46.57878520156704;3016.5942089994314;2.0;8.44078271673196;7.170958034247438;0.0;1949.5787852015671;5.7960864163402;13.677651849804121;98452.20623039713;67.04586405363226;20.957693749694833;1.4706137210739232;14231.13201243302;13036.708073446858;10.0;21.55921728326804;4620.549613200745;121.87652567673442;67.96879942041573;106.1754896466258;84.75870196022369;30.0;-1
6521.80126555477;957607.2873866241;32934.65302835592;12.0;2744.5544190296596;0.13960580909241327;4.698029045462066;6.441576763630347;1.0;1939.8376348545544;4.83763485455448;20.207883818151736;87344.89446115911;65.39972458609353;16.55170695022648;1.1494310165911723;23638.010906974258;23638.010906974258;8.0;24.558423236369652;10025.168709927682;7286.275882011562;986.0394190907587;94.02780290105484;89.72583194651692;26.522336096492083;-1
6743.589858394056;960068.7522496391;32573.68925038648;12.0;2714.4741041988736;0.0;5.401223204249651;16.203669612748953;0.08024464084993022;1949.327094584648;9.67902143660028;20.037064309800837;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;42198.185224653556;28467.90598286899;3.8395107183001396;8.75926607745021;800.0;800.0;800.0;75.95908198629456;70.53252536730915;13097.553591500699;-1
5223.941623469548;947366.6492654594;99199.70417500463;42.58586372732333;2972.738767779507;0.3007853484820373;5.548821977276944;10.105497439374261;1.0;1967.3905758182154;6.150392674241019;24.548821977276944;85930.6;40.9;16.1;1.3;31031.727539075662;2194.865452559774;6.097643954553888;21.69136116669759;-662.5953580195826;-662.5953580195826;-662.5953580195826;552.709751425758;552.709751425758;0.3398429303035926;-1
6127.127078796876;960466.160291327;75066.71877372488;30.10719685186691;2596.453822792782;1.491066929011091;11.745533464505545;25.72766732252773;0.2544665354944545;1940.598263780878;5.7276673225277275;15.91066929011091;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;33999.52381297388;33845.64570589994;2.7633996064833637;9.035732283955635;849.1066929011091;849.1066929011091;849.1066929011091;164.97106140730503;21.654032480713955;15025.446653549445;-1
6540.864423081701;943314.4629251692;228431.821139556;37.46933349255875;6161.988196971725;0.0;9.510222169147085;8.612222288566144;0.8775555422867709;1943.8366668656984;9.897999880580938;9.979555661705833;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;6608.971164051896;5131.654292850246;6.244888915426458;18.857111203992602;-2806.011098242055;-2806.011098242055;-2806.011098242055;26.799977842794824;21.71015569753155;13.644933229836813;-1
5871.509134441265;954652.0305427426;318244.289599286;54.778437718893294;5886.014609550776;0.0;5.1756509504611286;21.389218859446647;0.0;1954.0758339170488;4.610781140553355;16.343307528801066;1204953.0;0.0;0.0;1.0;27454.10494867943;24599.307307499075;9.694609429723323;22.69460942972332;6285.577215888138;1195.5014412090807;887.0260380184452;110.92220127535168;101.43636313134118;14.6;-1
5775.336540678218;955385.4262005659;259773.66492590957;36.0;7215.935136830822;1.458988687929016;2.8935395922484446;28.0;0.729494343964508;1946.082022624142;7.188483031893524;9.975562216390413;146784.92857142858;59.785714285714285;35.42857142857143;1.5;15067.164965138249;7225.653597205129;5.270505656035492;17.082022624141967;5077.649334324097;354.10113120709843;354.10113120709843;91.25078642551482;86.57103857610082;25.834212897053423;-1
6024.26154451263;946317.0209578315;182675.88245362366;38.09662157906894;5436.503864430475;0.0;6.762077697383617;12.88848537277156;0.4126407675387943;1971.1747184649223;2.5873592324612056;15.475844605232766;165776.2701740031;36.257018798355986;31.2255202975828;2.1140573793912605;17642.950299008553;10934.89671283886;3.3494369298448228;11.223029254456879;1898.0639037392646;-1212.29691175905;-1212.29691175905;928.5434694912279;557.1667787063132;8.575444793933602;-1
5871.591446051344;956664.384881244;307824.3430668738;50.29003254973467;6212.581590113301;0.0;8.572508137433667;20.099196503923448;0.1908360458112225;1941.5342453285255;8.0;7.854983725132665;1204953.0;0.0;0.0;1.0;50972.47635751617;42198.36075153484;8.572508137433667;22.908360458112224;9687.53872520738;980.9163954188778;980.9163954188778;174.57392393009482;156.9341497287795;14.6;-1
5836.834270678968;940762.5203376217;179979.20438862065;24.0;7499.133516192527;0.5879609600876756;4.469902400219189;24.057863360306865;1.0;1973.5902927993425;11.293980480043837;23.939804800438377;108983.23435997468;39.38682088986201;16.254339752023014;1.8133690319572582;11435.962662527802;4661.574363715297;6.118058559868487;18.236117119736974;-287.5282217267031;-287.5282217267031;-731.4975426889068;55.96589501137989;39.62058032094251;9.101822209297598;-1
5746.764372574176;955675.1270994726;277589.46542718186;36.0;7710.818484088385;0.0;5.721898462789559;26.481265641859707;0.7593671790701471;1972.5403825511746;8.03746871628059;17.240632820929854;120562.37731753121;63.05493792028252;28.613990639773096;1.8106502096196058;13579.777640740154;6304.804330201801;2.9625312837194118;9.368859493017942;4377.533021258296;2848.191127838616;879.6835895350736;6096.474070034398;28.76419735718759;14.6;-1
6538.328705236712;940899.4135609397;240458.98937286527;36.0;6679.41637146848;0.0;9.405297707331982;7.702648853665991;1.0;1945.5682137560082;11.148675573167004;9.148675573167004;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;8276.569546670602;6165.67375884547;5.702648853665991;18.446026719501013;-1534.7259467443391;-1534.7259467443391;-2241.009257074195;557.5367633842411;34.77692792524935;173.7423335179617;-1
6228.645157338589;940591.9281831407;85402.84639767751;41.66768241330912;2624.7222877245695;0.0;9.241022892585868;26.0;0.17589771074141325;1960.8338412066546;4.296409157034347;14.05538626444848;88370.92045402121;68.19501952377635;18.391306178695025;1.2056197840898144;20402.25636628457;18242.29152132918;7.6482045785171735;19.47230686777576;15031.424181919876;1552.4071388064303;358.30793966727197;141.34674067831486;124.14394456780465;14.6;-1
6634.275911403316;945547.1844222138;244411.20332828801;36.0;6789.200092452445;1.050423573227941;6.798305707088236;16.49576426772059;0.0;1947.4453406944926;11.474788213386029;10.172246774018383;1204953.0;0.0;0.0;1.0;41342.29890547249;41276.16090734782;5.676482506297793;17.97902394566544;10483.013934387205;579.8305707088236;579.8305707088236;236.0965322729548;103.66204239673858;1487.5998150951107;-1
6184.839972566553;946564.6308872871;97319.28516254324;55.36391046832598;1762.384330693249;0.0;8.545363177224674;22.31804476583701;0.0;1968.2956144398568;5.613659205693832;19.750251262632148;102718.52884071489;66.13236896991327;22.656991055967776;1.6061646044644817;30691.018715744856;24355.318011895048;6.772681588612337;21.840977617081496;9464.73831676379;3145.7482850920996;384.0977617081495;109.80164000228086;93.47830513082494;14.6;-1
5652.002344448712;952159.8825423343;38067.26622124409;12.0;3172.2721851036745;0.4091192092650753;6.045596046325376;5.363523162939699;1.0;1941.4547152555904;6.454715255590452;14.817615814698495;86901.8750717903;57.72533051617698;16.410212415135835;1.196595861621388;15780.19489464858;6834.850603712555;6.81823841853015;23.86383446485553;790.6870537140389;790.6870537140389;790.6870537140389;121.97538182906406;105.60798392570665;49.53878047123742;-1
5196.211712994282;958993.4065775301;210407.70565621083;48.0;4383.493867837726;0.0;6.275047229815652;12.587429155276523;0.0;1959.0628542236175;2.137523614907826;16.449905540368697;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;9409.370759696238;-2567.19527049567;7.5874291552765225;23.899811080737393;-2567.19527049567;-3295.451573240061;-3295.451573240061;31.67759918261287;31.67759918261287;7.872684196281041;-1
6016.992162943664;948307.8508596943;267084.1303418892;40.601510210601404;6882.032942976464;1.6165408157832166;4.5338367368671335;11.218051026384618;0.1917295921083917;1942.368428579035;10.424811223674824;3.8082704078916083;1204953.0;0.0;0.0;1.0;54658.53520927028;48609.08311906631;9.383459184216782;27.766918368433565;20870.87660512304;334.21071447587417;334.21071447587417;300.20898976277624;185.03045663822203;27.04736428153077;-1
6272.091179869033;949779.7227812385;268759.53455041023;36.0;7465.5426264002845;1.93165163048897;3.2733934780441203;7.683483695110301;0.0;1937.7518320646213;11.034174184755514;4.444264401821695;1204953.0;0.0;0.0;1.0;50301.61237943679;50296.851915500345;8.760780706711394;26.350690489645213;18438.56458972832;227.339347804412;227.339347804412;317.30169774955857;175.52619046637548;134.91474719943108;-1
6441.743367798825;948150.6049038266;317395.5891277818;41.284900698409565;7634.928427952312;1.5595916084658696;4.101020978835326;11.844492306875434;0.22020419576706518;1945.5879636349155;9.678774825397609;7.743471328040108;1204953.0;0.0;0.0;1.0;43827.289977992084;40215.28055482491;9.440408391534131;27.660612587301195;15307.900751401161;604.3829851066384;354.1429370369457;270.97119721167144;159.8502951084782;26.608855385187198;-1
6892.180647818439;947989.2524329046;160815.07439701408;42.255958029700324;4296.166294380473;0.0;5.0;16.23933508209582;0.23933508209581977;1974.563989507425;5.042659671616721;22.042659671616722;171379.83830065755;29.314663126292935;29.985371821231126;2.295240595990734;25534.064158044403;5073.470996782392;7.845984261137622;23.537952783412866;-365.8162462629377;-365.8162462629377;-365.8162462629377;553.6168516881924;318.5901229200267;1.4452633440179423;-1
5832.609834073446;952332.611751041;136720.49384327477;25.592875042698832;5458.884273553535;0.2654791737831388;7.132739586891569;19.212468675277044;0.0;1964.1505519801444;5.398218760674708;7.194656282024124;91501.72764491098;63.55712806206428;25.333739981630494;1.5224943560080306;31781.543883403003;28492.397234007276;3.929177108240986;10.725614629590401;891.0713661358334;515.5643487782727;515.5643487782727;119.04966136048185;38.041347106641176;7028.791533785035;-1
5788.382106962598;958576.1535152135;66848.4191752441;21.697380154724407;3332.223012221458;1.6162300257874007;11.6162300257874;27.5756549613189;0.19188498710629964;1942.8672844713583;6.8081150128937;18.697380154724407;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;32790.999627622834;32595.863276365984;2.0;6.8081150128937;880.8115012893701;880.8115012893701;880.8115012893701;195.21716275814958;44.50371285347447;12870.076643120074;-1
5371.05828730154;931335.5068109068;95811.4072796561;14.292520471936864;7637.158131845568;1.872637751559063;3.5094489937637476;22.254724496881874;0.9363188757795315;1948.082579111748;6.872637751559063;21.426869882015783;86035.2774399655;42.71332001217784;16.133432590215747;1.2888558032614181;20194.190750834496;20122.42849195045;1.4457678695432792;4.082579111747964;2084.25545595156;1042.6869882015783;1042.6869882015783;3097.9270566236096;3097.9270566236096;0.9297444136188394;-1
6259.455394461572;944890.5864814344;44916.4881776946;12.0;3743.0406814745497;0.768771695951197;7.843858479755985;3.924913216195212;1.0;1943.6126301757072;8.612630175707181;7.62456608097606;86310.68730548782;47.48422595778966;16.221394859625622;1.2595350467914594;15715.313586050404;12214.748291055575;7.537543391902394;26.38140187165838;857.2227637509715;857.2227637509715;857.2227637509715;155.71078508022228;149.30576105807043;80.25310283423222;-1
5420.483982556949;954332.522394764;193283.43268670002;48.0;4026.7381809729172;0.0;7.179370897407054;11.230943653889419;0.0;1965.8452817305529;2.589685448703527;14.641258205185892;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;11937.000626797586;251.8528984870086;6.23094365388942;20.282516410371784;251.8528984870086;-2870.826395122518;-2870.826395122518;33.57667888455481;33.57667888455481;11.39954649988751;-1
6896.896971930843;956829.2874884359;35796.5973098217;13.64984337573329;2549.8284027405084;0.0;5.1374869479777745;14.312565260111128;0.0;1948.5123564277555;10.274973895955549;19.075182728311162;174672.93833164818;25.234785597888887;29.256562445918878;2.401718190750509;43538.201460902405;30673.560536075296;4.1374869479777745;9.412460843933323;4359.275857943416;745.0052208088904;745.0052208088904;92.45408989032163;77.21872612263076;12428.889656637817;-1
5761.320823765789;943801.1458485993;225346.13995636557;48.42386535737349;5114.22839958498;0.0;10.035322113114457;22.890373383058233;0.6784407043714858;1968.5371522519138;6.392203521857429;7.823389434427712;1204953.0;0.0;0.0;1.0;55371.59242271995;29385.655206331285;9.392203521857429;28.10596633934337;21743.390095743212;3002.483298537477;444.1253865874555;145.77730627888994;145.77730627888994;14.6;-1
7095.188239967537;931454.8428096713;75263.39727905605;23.906288274182966;3145.556910592127;0.0;5.9921906895152475;10.039046552423764;0.0;1957.9140975846676;11.984381379030495;7.109330346786541;147037.43040488925;59.472885478049086;35.37268921977794;1.5081642791431507;41969.13633218791;41852.65812351468;4.9921906895152475;11.976572068545742;26485.93178923967;403.1237241939011;403.1237241939011;233.9075591147734;160.63781129668814;3283.5596221868564;-1
6931.294460477213;952427.5950747953;42642.88365084384;15.429023817786861;2653.1691334164534;0.0;5.285751984815572;13.571240075922141;0.0;1950.1432718329713;10.571503969631143;16.999472212581995;169879.02039065305;31.174051911215987;30.317523943290652;2.2467138340564476;43266.01650627557;32612.79308539527;4.285751984815572;9.857255954446716;8197.575958104002;685.6992060737713;685.6992060737713;116.99195348697712;91.6893937179998;10842.453762473382;-1
6353.069542889749;945586.8976182744;226728.36994059745;38.8690468852938;5940.016981440492;0.0;9.0436510382354;9.19543620220575;0.7609127595588501;1945.5863086066172;8.848214836029651;10.9126979235292;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;6879.010870345306;3994.3754969747447;6.4781744808823;19.67361068308805;-2888.232595786966;-2888.232595786966;-2888.232595786966;27.371527478161635;22.958233472720302;12.73511952455903;-1
6685.331246201931;941854.8441093885;231303.7107892797;36.0;6425.103077479992;0.09305433533227725;9.581255491004752;8.930543353322772;1.0;1942.1395815029985;10.860418497001584;8.906945664667722;177613.98048187522;21.591078554106552;28.605668433558993;2.496812506530855;6650.859830772541;6236.768038543907;5.953472832333861;17.906945664667724;-2387.5844244823356;-2579.201911798561;-2579.201911798561;29.25683491566531;23.72669248812891;15.316518382058534;-1
5673.332553759087;940722.6842100566;291629.88468851993;36.0;8100.830130236665;0.0;6.665071813044413;13.315789943488546;0.6674640934777933;1960.3468895891224;9.672248654344553;12.660287252177653;168366.33549606855;33.04814290477593;30.652302396022545;2.1978033704540567;19559.799767912984;8424.788002889029;4.665071813044413;20.667464093477793;5784.220129968142;3670.788176066257;500.0;2432.632700153794;102.16913779715291;729.05356565863;-1
5821.966845945721;950007.7445899106;139946.67517856322;24.0;5831.111465773467;0.0;6.833658373081172;21.55642232821646;0.05544720897294264;1966.8910558205412;5.166341626918828;6.332683253837656;91760.60022187023;61.45976575135561;26.080774491852573;1.5676232907909995;36433.94339884899;30576.83940399056;3.2217888358917706;9.554472089729426;622.1788835891771;622.1788835891771;622.1788835891771;120.68726631428218;32.083644914290424;7651.68713657017;-1
6606.392509868986;950179.2426599141;233694.8684821258;31.638204495057344;7344.61862867853;1.2730340825095572;4.8174147937261065;8.090448876235664;0.0;1951.1758353910636;8.09213633003823;9.0887614224331;1204953.0;0.0;0.0;1.0;41294.340168580806;36117.470476947856;7.909551123764336;25.18258520627389;14832.945771665014;2831.0350485814106;-60.87171949144545;216.15443739491258;125.4507590161066;24.40236243532359;-1
6203.2826780351315;940849.7678726203;257639.89019290882;36.0;7156.66361646969;0.0;8.40739442452757;7.203697212263785;1.0;1951.5556334528346;11.398151393868108;9.398151393868108;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;11550.440741731174;5897.487251591784;5.203697212263785;19.19445418160432;453.64623940759066;453.64623940759066;-1437.7719571628543;1449.1134514058426;58.901239787045995;440.78125199642216;-1
6466.959539013768;960413.2724452405;32529.564695670775;12.861783822436243;2526.3035046526725;0.14363063707270718;4.287261274145415;8.43630637072707;1.0;1940.005414459509;4.574522548290829;23.143630637072707;87899.58767768694;68.89323890481863;17.34614549030255;1.157915354329162;27426.973911980043;26318.06639692835;7.640923407318232;22.85095490341834;10708.233435398965;7753.543138895739;956.9108088781878;92.03354015693839;72.72792870449675;1004.6028921510497;-1
6284.770985599067;952764.9192794276;60428.51911619492;33.81984707044064;1834.148110895359;0.36335882159322686;3.9083970539830672;27.0;0.18167941079661343;1971.8213735516779;8.726717643186454;11.088549983542428;88397.10264181701;68.15623395257272;18.449364083415993;1.2082697299484477;119123.00500471589;42308.35180681543;8.728244124423707;26.82137355167789;25877.838720435;400.0;400.0;237.00839705398306;199.9094613693146;2519.1233495956344;-1
6029.5308921317655;960033.6574172416;62405.00148553052;24.641634624954758;2554.0107022336956;1.964353631946958;7.982176815973479;26.875237711814354;0.982176815973479;1953.3208173124774;11.893060895840874;24.982176815973478;92461.97022141948;62.69205120149232;26.662885991267103;1.589139370554094;59280.79193638931;43943.53158884623;3.053469552079563;8.267347760397815;481.9919934772048;481.9919934772048;401.7823184026521;238.569107868234;37.53450535134415;13554.300278920797;-1
6208.288848753375;960429.0;30276.0;12.0;2523.0;0.0;4.0;7.0;1.0;1939.0;4.0;23.0;87574.375;69.375;16.625;1.125;23205.14790775341;20327.645233258172;7.619855647731655;23.42978347159748;9454.769161771372;6876.525920059283;945.8294298017609;81.08922374601593;71.77458534777021;14.6;-1
